#  E (eV)   dos(E)     Int dos(E) EFermi =    5.902 eV
  -6.670  0.6246E-84  0.1462E-83
  -6.660  0.6246E-84  0.1468E-83
  -6.650  0.6246E-84  0.1474E-83
  -6.640  0.6246E-84  0.1480E-83
  -6.630  0.6246E-84  0.1487E-83
  -6.620  0.6246E-84  0.1493E-83
  -6.610  0.6246E-84  0.1499E-83
  -6.600  0.6246E-84  0.1505E-83
  -6.590  0.6246E-84  0.1512E-83
  -6.580  0.6246E-84  0.1518E-83
  -6.570  0.6246E-84  0.1524E-83
  -6.560  0.6246E-84  0.1530E-83
  -6.550  0.6246E-84  0.1537E-83
  -6.540  0.6246E-84  0.1543E-83
  -6.530  0.6246E-84  0.1549E-83
  -6.520  0.6246E-84  0.1555E-83
  -6.510  0.6246E-84  0.1562E-83
  -6.500  0.6246E-84  0.1568E-83
  -6.490  0.6246E-84  0.1574E-83
  -6.480  0.6246E-84  0.1580E-83
  -6.470  0.6246E-84  0.1587E-83
  -6.460  0.6246E-84  0.1593E-83
  -6.450  0.6246E-84  0.1599E-83
  -6.440  0.6246E-84  0.1605E-83
  -6.430  0.6246E-84  0.1612E-83
  -6.420  0.6246E-84  0.1618E-83
  -6.410  0.6246E-84  0.1624E-83
  -6.400  0.6246E-84  0.1630E-83
  -6.390  0.6246E-84  0.1637E-83
  -6.380  0.6246E-84  0.1643E-83
  -6.370  0.6246E-84  0.1649E-83
  -6.360  0.6246E-84  0.1655E-83
  -6.350  0.6246E-84  0.1661E-83
  -6.340  0.6246E-84  0.1668E-83
  -6.330  0.6246E-84  0.1674E-83
  -6.320  0.6246E-84  0.1680E-83
  -6.310  0.6246E-84  0.1686E-83
  -6.300  0.6246E-84  0.1693E-83
  -6.290  0.6246E-84  0.1699E-83
  -6.280  0.6246E-84  0.1705E-83
  -6.270  0.6246E-84  0.1711E-83
  -6.260  0.6246E-84  0.1718E-83
  -6.250  0.6246E-84  0.1724E-83
  -6.240  0.6246E-84  0.1730E-83
  -6.230  0.6246E-84  0.1736E-83
  -6.220  0.6246E-84  0.1743E-83
  -6.210  0.6246E-84  0.1749E-83
  -6.200  0.6246E-84  0.1755E-83
  -6.190  0.6246E-84  0.1761E-83
  -6.180  0.6246E-84  0.1768E-83
  -6.170  0.6246E-84  0.1774E-83
  -6.160  0.6246E-84  0.1780E-83
  -6.150  0.6246E-84  0.1786E-83
  -6.140  0.6246E-84  0.1793E-83
  -6.130  0.6246E-84  0.1799E-83
  -6.120  0.6246E-84  0.1805E-83
  -6.110  0.6246E-84  0.1811E-83
  -6.100  0.6246E-84  0.1818E-83
  -6.090  0.6246E-84  0.1824E-83
  -6.080  0.6246E-84  0.1830E-83
  -6.070  0.6246E-84  0.1836E-83
  -6.060  0.6246E-84  0.1843E-83
  -6.050  0.6246E-84  0.1849E-83
  -6.040  0.6246E-84  0.1855E-83
  -6.030  0.6246E-84  0.1861E-83
  -6.020  0.6246E-84  0.1868E-83
  -6.010  0.6246E-84  0.1874E-83
  -6.000  0.6246E-84  0.1880E-83
  -5.990  0.6246E-84  0.1886E-83
  -5.980  0.6246E-84  0.1893E-83
  -5.970  0.6246E-84  0.1899E-83
  -5.960  0.2579E-76  0.2579E-78
  -5.950  0.2786E-65  0.2786E-67
  -5.940  0.4074E-55  0.4074E-57
  -5.930  0.8062E-46  0.8062E-48
  -5.920  0.2159E-37  0.2159E-39
  -5.910  0.7825E-30  0.7825E-32
  -5.900  0.3838E-23  0.3838E-25
  -5.890  0.2548E-17  0.2548E-19
  -5.880  0.2289E-12  0.2289E-14
  -5.870  0.2783E-08  0.2783E-10
  -5.860  0.4579E-05  0.4582E-07
  -5.850  0.1020E-02  0.1024E-04
  -5.840  0.3073E-01  0.3175E-03
  -5.830  0.1253E+00  0.1571E-02
  -5.820  0.6918E-01  0.2263E-02
  -5.810  0.5168E-02  0.2314E-02
  -5.800  0.7263E-04  0.2315E-02
  -5.790  0.4008E-02  0.2355E-02
  -5.780  0.1067E+00  0.3422E-02
  -5.770  0.3841E+00  0.7263E-02
  -5.760  0.1872E+00  0.9135E-02
  -5.750  0.1235E-01  0.9259E-02
  -5.740  0.1455E-03  0.9260E-02
  -5.730  0.5804E-02  0.9318E-02
  -5.720  0.1294E+00  0.1061E-01
  -5.710  0.3907E+00  0.1452E-01
  -5.700  0.1596E+00  0.1612E-01
  -5.690  0.8824E-02  0.1620E-01
  -5.680  0.1401E-03  0.1621E-01
  -5.670  0.1046E-01  0.1631E-01
  -5.660  0.2006E+00  0.1832E-01
  -5.650  0.5218E+00  0.2353E-01
  -5.640  0.1842E+00  0.2538E-01
  -5.630  0.8816E-02  0.2546E-01
  -5.620  0.2887E-03  0.2547E-01
  -5.610  0.2549E-01  0.2572E-01
  -5.600  0.3799E+00  0.2952E-01
  -5.590  0.7664E+00  0.3719E-01
  -5.580  0.2092E+00  0.3928E-01
  -5.570  0.7729E-02  0.3935E-01
  -5.560  0.3434E-03  0.3936E-01
  -5.550  0.2364E-01  0.3959E-01
  -5.540  0.2482E+00  0.4208E-01
  -5.530  0.3527E+00  0.4560E-01
  -5.520  0.6781E-01  0.4628E-01
  -5.510  0.1766E-02  0.4630E-01
  -5.500  0.8797E-03  0.4631E-01
  -5.490  0.5763E-01  0.4688E-01
  -5.480  0.5291E+00  0.5218E-01
  -5.470  0.6773E+00  0.5895E-01
  -5.460  0.1209E+00  0.6016E-01
  -5.450  0.3016E-02  0.6019E-01
  -5.440  0.3664E-02  0.6022E-01
  -5.430  0.1596E+00  0.6182E-01
  -5.420  0.9784E+00  0.7160E-01
  -5.410  0.8394E+00  0.8000E-01
  -5.400  0.1004E+00  0.8100E-01
  -5.390  0.1677E-02  0.8102E-01
  -5.380  0.2873E-02  0.8105E-01
  -5.370  0.8902E-01  0.8194E-01
  -5.360  0.3737E+00  0.8567E-01
  -5.350  0.2123E+00  0.8780E-01
  -5.340  0.1633E-01  0.8796E-01
  -5.330  0.3287E-03  0.8796E-01
  -5.320  0.2017E-01  0.8817E-01
  -5.310  0.3617E+00  0.9178E-01
  -5.300  0.9075E+00  0.1009E+00
  -5.290  0.3158E+00  0.1040E+00
  -5.280  0.1513E-01  0.1042E+00
  -5.270  0.8333E-03  0.1042E+00
  -5.260  0.5533E-01  0.1047E+00
  -5.250  0.6050E+00  0.1108E+00
  -5.240  0.1063E+01  0.1214E+00
  -5.230  0.3395E+00  0.1248E+00
  -5.220  0.1984E-01  0.1250E+00
  -5.210  0.3865E-03  0.1250E+00
  -5.200  0.2309E-01  0.1252E+00
  -5.190  0.3629E+00  0.1289E+00
  -5.180  0.7719E+00  0.1366E+00
  -5.170  0.2222E+00  0.1388E+00
  -5.160  0.8767E-02  0.1389E+00
  -5.150  0.1531E-01  0.1390E+00
  -5.140  0.3193E+00  0.1422E+00
  -5.130  0.1079E+01  0.1530E+00
  -5.120  0.6119E+00  0.1591E+00
  -5.110  0.5721E-01  0.1597E+00
  -5.100  0.1161E-02  0.1597E+00
  -5.090  0.3087E-01  0.1600E+00
  -5.080  0.4587E+00  0.1646E+00
  -5.070  0.1124E+01  0.1759E+00
  -5.060  0.4432E+00  0.1803E+00
  -5.050  0.2640E-01  0.1806E+00
  -5.040  0.1028E-02  0.1806E+00
  -5.030  0.5612E-01  0.1811E+00
  -5.020  0.5311E+00  0.1864E+00
  -5.010  0.6801E+00  0.1932E+00
  -5.000  0.1179E+00  0.1944E+00
  -4.990  0.3138E-02  0.1944E+00
  -4.980  0.2683E-01  0.1947E+00
  -4.970  0.2620E+00  0.1973E+00
  -4.960  0.3942E+00  0.2013E+00
  -4.950  0.3867E+00  0.2051E+00
  -4.940  0.2848E+00  0.2080E+00
  -4.930  0.3418E-01  0.2083E+00
  -4.920  0.5770E-01  0.2089E+00
  -4.910  0.6499E+00  0.2154E+00
  -4.900  0.1432E+01  0.2297E+00
  -4.890  0.1069E+01  0.2404E+00
  -4.880  0.2537E+00  0.2430E+00
  -4.870  0.1594E-01  0.2431E+00
  -4.860  0.1785E+00  0.2449E+00
  -4.850  0.8134E+00  0.2530E+00
  -4.840  0.7782E+00  0.2608E+00
  -4.830  0.2829E+00  0.2636E+00
  -4.820  0.2788E-01  0.2639E+00
  -4.810  0.5836E-01  0.2645E+00
  -4.800  0.1565E+00  0.2661E+00
  -4.790  0.4303E+00  0.2704E+00
  -4.780  0.7638E+00  0.2780E+00
  -4.770  0.2015E+00  0.2800E+00
  -4.760  0.4653E-01  0.2805E+00
  -4.750  0.4699E+00  0.2852E+00
  -4.740  0.9671E+00  0.2949E+00
  -4.730  0.9334E+00  0.3042E+00
  -4.720  0.3472E+00  0.3077E+00
  -4.710  0.2049E-01  0.3079E+00
  -4.700  0.5155E-02  0.3079E+00
  -4.690  0.1197E+00  0.3091E+00
  -4.680  0.3887E+00  0.3130E+00
  -4.670  0.1708E+00  0.3147E+00
  -4.660  0.1019E-01  0.3148E+00
  -4.650  0.5555E-02  0.3149E+00
  -4.640  0.1663E+00  0.3165E+00
  -4.630  0.9381E+00  0.3259E+00
  -4.620  0.1269E+01  0.3386E+00
  -4.610  0.4793E+00  0.3434E+00
  -4.600  0.4762E+00  0.3482E+00
  -4.590  0.5809E+00  0.3540E+00
  -4.580  0.4960E+00  0.3589E+00
  -4.570  0.8018E+00  0.3669E+00
  -4.560  0.4202E+00  0.3711E+00
  -4.550  0.6616E+00  0.3778E+00
  -4.540  0.7272E+00  0.3850E+00
  -4.530  0.4642E+00  0.3897E+00
  -4.520  0.1463E+00  0.3911E+00
  -4.510  0.3592E-01  0.3915E+00
  -4.500  0.2680E+00  0.3942E+00
  -4.490  0.3573E+00  0.3978E+00
  -4.480  0.3883E+00  0.4016E+00
  -4.470  0.7812E+00  0.4094E+00
  -4.460  0.2694E+00  0.4121E+00
  -4.450  0.3532E+00  0.4157E+00
  -4.440  0.7773E+00  0.4234E+00
  -4.430  0.2409E+00  0.4259E+00
  -4.420  0.1101E+00  0.4270E+00
  -4.410  0.6751E+00  0.4337E+00
  -4.400  0.9917E+00  0.4436E+00
  -4.390  0.1136E+01  0.4550E+00
  -4.380  0.5296E+00  0.4603E+00
  -4.370  0.3238E+00  0.4635E+00
  -4.360  0.7839E+00  0.4714E+00
  -4.350  0.3045E+00  0.4744E+00
  -4.340  0.7312E-01  0.4751E+00
  -4.330  0.3374E+00  0.4785E+00
  -4.320  0.2695E+00  0.4812E+00
  -4.310  0.6204E-01  0.4818E+00
  -4.300  0.3851E+00  0.4857E+00
  -4.290  0.1015E+01  0.4958E+00
  -4.280  0.8840E+00  0.5047E+00
  -4.270  0.8454E+00  0.5131E+00
  -4.260  0.3119E+00  0.5162E+00
  -4.250  0.3268E+00  0.5195E+00
  -4.240  0.7824E+00  0.5273E+00
  -4.230  0.2656E+00  0.5300E+00
  -4.220  0.1516E-01  0.5301E+00
  -4.210  0.1002E+00  0.5311E+00
  -4.200  0.4764E+00  0.5359E+00
  -4.190  0.3168E+00  0.5391E+00
  -4.180  0.2947E-01  0.5394E+00
  -4.170  0.2695E-01  0.5396E+00
  -4.160  0.5401E+00  0.5450E+00
  -4.150  0.2051E+01  0.5655E+00
  -4.140  0.1845E+01  0.5840E+00
  -4.130  0.3841E+00  0.5878E+00
  -4.120  0.4562E-01  0.5883E+00
  -4.110  0.3730E+00  0.5920E+00
  -4.100  0.7757E+00  0.5998E+00
  -4.090  0.7373E+00  0.6071E+00
  -4.080  0.7198E+00  0.6143E+00
  -4.070  0.1456E+00  0.6158E+00
  -4.060  0.2707E+00  0.6185E+00
  -4.050  0.1293E+01  0.6314E+00
  -4.040  0.1159E+01  0.6430E+00
  -4.030  0.7363E+00  0.6504E+00
  -4.020  0.6542E+00  0.6569E+00
  -4.010  0.6298E+00  0.6632E+00
  -4.000  0.6897E+00  0.6701E+00
  -3.990  0.2404E+00  0.6725E+00
  -3.980  0.5579E+00  0.6781E+00
  -3.970  0.9141E+00  0.6873E+00
  -3.960  0.4521E+00  0.6918E+00
  -3.950  0.3589E-01  0.6921E+00
  -3.940  0.1410E-01  0.6923E+00
  -3.930  0.2426E+00  0.6947E+00
  -3.920  0.7692E+00  0.7024E+00
  -3.910  0.9109E+00  0.7115E+00
  -3.900  0.7183E+00  0.7187E+00
  -3.890  0.1216E+00  0.7199E+00
  -3.880  0.1041E+00  0.7209E+00
  -3.870  0.9888E+00  0.7308E+00
  -3.860  0.1397E+01  0.7448E+00
  -3.850  0.4012E+00  0.7488E+00
  -3.840  0.6873E+00  0.7557E+00
  -3.830  0.5352E+00  0.7610E+00
  -3.820  0.1726E+00  0.7628E+00
  -3.810  0.7725E+00  0.7705E+00
  -3.800  0.1159E+01  0.7821E+00
  -3.790  0.1050E+01  0.7926E+00
  -3.780  0.3533E+00  0.7961E+00
  -3.770  0.4046E-01  0.7965E+00
  -3.760  0.3706E+00  0.8002E+00
  -3.750  0.1136E+01  0.8116E+00
  -3.740  0.9747E+00  0.8213E+00
  -3.730  0.3647E+00  0.8250E+00
  -3.720  0.6695E+00  0.8317E+00
  -3.710  0.7434E+00  0.8391E+00
  -3.700  0.9744E+00  0.8488E+00
  -3.690  0.1772E+01  0.8666E+00
  -3.680  0.1780E+01  0.8844E+00
  -3.670  0.4608E+00  0.8890E+00
  -3.660  0.3084E+00  0.8921E+00
  -3.650  0.3468E+00  0.8955E+00
  -3.640  0.3967E+00  0.8995E+00
  -3.630  0.8768E+00  0.9083E+00
  -3.620  0.1045E+01  0.9187E+00
  -3.610  0.1338E+01  0.9321E+00
  -3.600  0.5061E+00  0.9372E+00
  -3.590  0.7802E-01  0.9379E+00
  -3.580  0.5607E+00  0.9435E+00
  -3.570  0.1535E+01  0.9589E+00
  -3.560  0.1284E+01  0.9717E+00
  -3.550  0.6383E+00  0.9781E+00
  -3.540  0.4533E+00  0.9826E+00
  -3.530  0.3686E+00  0.9863E+00
  -3.520  0.5848E+00  0.9922E+00
  -3.510  0.9187E+00  0.1001E+01
  -3.500  0.1441E+01  0.1016E+01
  -3.490  0.1689E+01  0.1033E+01
  -3.480  0.1655E+01  0.1049E+01
  -3.470  0.1312E+01  0.1062E+01
  -3.460  0.1381E+01  0.1076E+01
  -3.450  0.2293E+01  0.1099E+01
  -3.440  0.1504E+01  0.1114E+01
  -3.430  0.3758E+00  0.1118E+01
  -3.420  0.1938E-01  0.1118E+01
  -3.410  0.4350E-01  0.1118E+01
  -3.400  0.4792E+00  0.1123E+01
  -3.390  0.7167E+00  0.1130E+01
  -3.380  0.1451E+00  0.1132E+01
  -3.370  0.4014E-02  0.1132E+01
  -3.360  0.7957E-02  0.1132E+01
  -3.350  0.2131E+00  0.1134E+01
  -3.340  0.8122E+00  0.1142E+01
  -3.330  0.6954E+00  0.1149E+01
  -3.320  0.5222E+00  0.1154E+01
  -3.310  0.8552E+00  0.1163E+01
  -3.300  0.9276E+00  0.1172E+01
  -3.290  0.8630E+00  0.1181E+01
  -3.280  0.1331E+01  0.1194E+01
  -3.270  0.2042E+01  0.1215E+01
  -3.260  0.1216E+01  0.1227E+01
  -3.250  0.8750E+00  0.1236E+01
  -3.240  0.1623E+01  0.1252E+01
  -3.230  0.1354E+01  0.1265E+01
  -3.220  0.9772E+00  0.1275E+01
  -3.210  0.6127E+00  0.1281E+01
  -3.200  0.7911E+00  0.1289E+01
  -3.190  0.2437E+00  0.1292E+01
  -3.180  0.4233E-01  0.1292E+01
  -3.170  0.3019E+00  0.1295E+01
  -3.160  0.6947E+00  0.1302E+01
  -3.150  0.8245E+00  0.1310E+01
  -3.140  0.2705E+00  0.1313E+01
  -3.130  0.7645E+00  0.1321E+01
  -3.120  0.1978E+01  0.1340E+01
  -3.110  0.1670E+01  0.1357E+01
  -3.100  0.9670E+00  0.1367E+01
  -3.090  0.7062E+00  0.1374E+01
  -3.080  0.1212E+00  0.1375E+01
  -3.070  0.1804E-01  0.1375E+01
  -3.060  0.3083E+00  0.1378E+01
  -3.050  0.9778E+00  0.1388E+01
  -3.040  0.6634E+00  0.1395E+01
  -3.030  0.1251E+00  0.1396E+01
  -3.020  0.2627E+00  0.1399E+01
  -3.010  0.1111E+01  0.1410E+01
  -3.000  0.1508E+01  0.1425E+01
