# energy grid [eV]  eels components [arbitrary units]
#
   15.150300601    0.916262042    0.916262463    0.916261084
   15.210420842    0.855985310    0.855987105    0.855986199
   15.270541082    0.720251813    0.720253110    0.720252148
   15.330661323    0.639742447    0.639742862    0.639741445
   15.390781563    0.652968621    0.652967817    0.652965880
   15.450901804    0.684206071    0.684202975    0.684201585
   15.511022044    0.644791685    0.644787813    0.644786457
   15.571142285    0.618531660    0.618528181    0.618525768
   15.631262525    0.608075277    0.608073145    0.608068545
   15.691382766    0.617536592    0.617535382    0.617529336
   15.751503006    0.553967676    0.553967146    0.553962968
   15.811623246    0.510054835    0.510055101    0.510052741
   15.871743487    0.558758281    0.558759281    0.558758209
   15.931863727    0.677861999    0.677863846    0.677863819
   15.991983968    0.786181279    0.786184111    0.786183966
   16.052104208    0.910598707    0.910603075    0.910601640
   16.112224449    1.091930800    1.091935189    1.091935145
   16.172344689    1.286848208    1.286846231    1.286851214
   16.232464930    1.232603115    1.232589158    1.232596857
   16.292585170    1.163072167    1.163053256    1.163059705
   16.352705411    1.165125127    1.165110492    1.165113589
   16.412825651    1.092536137    1.092529252    1.092531284
   16.472945892    1.029133938    1.029130581    1.029133325
   16.533066132    1.021642305    1.021640881    1.021645988
   16.593186373    1.186465123    1.186466224    1.186474093
   16.653306613    1.662545669    1.662554068    1.662562450
   16.713426854    2.504281586    2.504304452    2.504308837
   16.773547094    2.928785032    2.928820415    2.928813816
   16.833667335    2.496317465    2.496336412    2.496340573
   16.893787575    1.959528457    1.959525207    1.959548428
   16.953907816    1.818740473    1.818721361    1.818761878
   17.014028056    1.863836823    1.863807893    1.863860380
   17.074148297    1.809245062    1.809217992    1.809269704
   17.134268537    1.781444746    1.781424853    1.781469310
   17.194388778    1.974157406    1.974138954    1.974183864
   17.254509018    2.461521668    2.461492704    2.461554028
   17.314629259    2.814059178    2.814006011    2.814095460
   17.374749499    3.212920720    3.212838512    3.212966503
   17.434869739    3.975512166    3.975459640    3.975574683
   17.494989980    4.123344962    4.123407703    4.123420452
   17.555110220    4.090052907    4.090177169    4.090138175
   17.615230461    3.777590141    3.777698873    3.777672465
   17.675350701    3.561286133    3.561389328    3.561379280
   17.735470942    4.293915201    4.294056281    4.294056725
   17.795591182    6.119768020    6.119965223    6.119992297
   17.855711423    7.464443392    7.464599299    7.464673475
   17.915831663    7.326244278    7.326370066    7.326441311
   17.975951904    8.258313076    8.258467026    8.258534727
   18.036072144    9.506510927    9.506589820    9.506590164
   18.096192385    7.929778072    7.929752067    7.929684344
   18.156312625    6.354437810    6.354412117    6.354360173
   18.216432866    6.439645534    6.439629410    6.439602128
   18.276553106    6.690988925    6.690959337    6.690995570
   18.336673347    5.896628569    5.896611601    5.896665843
   18.396793587    5.808562931    5.808585844    5.808617960
   18.456913828    6.716145266    6.716205903    6.716191452
   18.517034068    7.585690366    7.585735850    7.585706795
   18.577154309    8.144350043    8.144374014    8.144362719
   18.637274549    8.342713908    8.342729340    8.342719522
   18.697394790    8.541619762    8.541622673    8.541600289
   18.757515030    9.392133353    9.392033328    9.391994180
   18.817635271    9.045321166    9.045164250    9.045145142
   18.877755511    9.225216945    9.225102808    9.225106364
   18.937875752   10.187640835   10.187494217   10.187550928
   18.997995992    9.513337307    9.513098031    9.513207255
   19.058116232    8.032407758    8.032163244    8.032250757
   19.118236473    7.779768502    7.779531762    7.779582748
   19.178356713    7.977371676    7.977154754    7.977164679
   19.238476954    8.752506071    8.752269356    8.752264328
   19.298597194   10.239915795   10.239660386   10.239610270
   19.358717435   10.383352185   10.383171116   10.383045852
   19.418837675    7.682564101    7.682481662    7.682338509
   19.478957916    5.449816184    5.449803380    5.449668308
   19.539078156    4.466210057    4.466202727    4.466106788
   19.599198397    4.460567808    4.460553123    4.460485053
   19.659318637    5.011482974    5.011488032    5.011430602
   19.719438878    5.543653867    5.543733655    5.543734023
   19.779559118    5.068515005    5.068659994    5.068725845
   19.839679359    3.750439809    3.750555956    3.750587993
   19.899799599    2.981634193    2.981724187    2.981702002
   19.959919840    2.557531033    2.557593530    2.557562859
   20.020040080    2.200903369    2.200919830    2.200892554
   20.080160321    2.240213329    2.240183997    2.240147527
   20.140280561    2.564231937    2.564164647    2.564108934
   20.200400802    2.728566979    2.728488884    2.728424047
   20.260521042    2.625849611    2.625776531    2.625715840
   20.320641283    2.424383912    2.424316167    2.424250347
   20.380761523    2.312440783    2.312365902    2.312290315
   20.440881764    2.179545096    2.179474831    2.179398781
   20.501002004    2.080338541    2.080299565    2.080224251
   20.561122244    2.011909658    2.011931242    2.011848342
   20.621242485    1.861593987    1.861704078    1.861602913
   20.681362725    1.662160298    1.662249204    1.662157753
   20.741482966    1.617121252    1.617171024    1.617101125
   20.801603206    1.677816807    1.677873782    1.677849610
   20.861723447    1.660041744    1.660100795    1.660097474
   20.921843687    1.559327222    1.559386404    1.559380836
   20.981963928    1.453743989    1.453813376    1.453812656
   21.042084168    1.294834324    1.294898738    1.294894135
   21.102204409    1.016024288    1.016068019    1.016049848
   21.162324649    0.862726095    0.862757483    0.862718817
   21.222444890    0.818726441    0.818757096    0.818702150
   21.282565130    0.753352608    0.753387983    0.753335561
   21.342685371    0.705501712    0.705544553    0.705487008
   21.402805611    0.730383012    0.730428305    0.730360912
   21.462925852    0.647675666    0.647697278    0.647643480
   21.523046092    0.501579137    0.501581231    0.501551919
   21.583166333    0.418484029    0.418489676    0.418473930
   21.643286573    0.406179263    0.406194133    0.406184683
   21.703406814    0.449358130    0.449388558    0.449380298
   21.763527054    0.557776356    0.557827672    0.557823755
   21.823647295    0.718078686    0.718157612    0.718159789
   21.883767535    0.709755945    0.709836309    0.709841033
   21.943887776    0.562538745    0.562582099    0.562588715
   22.004008016    0.512568189    0.512582335    0.512592233
   22.064128257    0.559071481    0.559079373    0.559088209
   22.124248497    0.579462242    0.579472599    0.579476928
   22.184368737    0.532514238    0.532529765    0.532532086
   22.244488978    0.487342914    0.487372055    0.487372472
   22.304609218    0.508173470    0.508223253    0.508223638
   22.364729459    0.497274559    0.497330063    0.497330247
   22.424849699    0.463527689    0.463569268    0.463555256
   22.484969940    0.471945396    0.471966344    0.471935630
   22.545090180    0.469256809    0.469259906    0.469217000
   22.605210421    0.404908474    0.404900228    0.404862781
   22.665330661    0.333568172    0.333559562    0.333535562
   22.725450902    0.277236836    0.277237061    0.277211758
   22.785571142    0.224461531    0.224460360    0.224439304
   22.845691383    0.197141948    0.197135221    0.197122525
   22.905811623    0.197290232    0.197279842    0.197275172
   22.965931864    0.211460421    0.211451793    0.211448939
   23.026052104    0.227818282    0.227811396    0.227809929
   23.086172345    0.244200820    0.244196880    0.244197695
   23.146292585    0.240382148    0.240381769    0.240386140
   23.206412826    0.217047469    0.217049538    0.217060505
   23.266533066    0.229323029    0.229327743    0.229349075
   23.326653307    0.261554596    0.261558638    0.261588246
   23.386773547    0.241761364    0.241760751    0.241788108
   23.446893788    0.207792516    0.207790255    0.207818272
   23.507014028    0.210857730    0.210854084    0.210894560
   23.567134269    0.246202473    0.246194463    0.246255423
   23.627254509    0.272357762    0.272348622    0.272403455
   23.687374749    0.288555291    0.288550433    0.288577179
   23.747494990    0.297189128    0.297189263    0.297190391
   23.807615230    0.281929322    0.281932480    0.281914195
   23.867735471    0.248261887    0.248258278    0.248245197
   23.927855711    0.212728080    0.212725376    0.212722451
   23.987975952    0.204519987    0.204521645    0.204524494
   24.048096192    0.224289560    0.224296818    0.224304602
   24.108216433    0.244928228    0.244945220    0.244958466
   24.168336673    0.244135317    0.244163521    0.244181869
   24.228456914    0.268396805    0.268433215    0.268472187
   24.288577154    0.312942446    0.312968776    0.313022761
   24.348697395    0.347971795    0.347999216    0.348039626
   24.408817635    0.345518269    0.345602176    0.345607479
   24.468937876    0.270077869    0.270165791    0.270155194
   24.529058116    0.196332970    0.196384457    0.196376410
   24.589178357    0.162553691    0.162576276    0.162571587
   24.649298597    0.148436636    0.148440630    0.148437038
   24.709418838    0.143154756    0.143150048    0.143152074
   24.769539078    0.152620657    0.152607458    0.152620273
   24.829659319    0.158722379    0.158694291    0.158723924
   24.889779559    0.139669992    0.139635907    0.139672107
   24.949899800    0.113893351    0.113872270    0.113895690
   25.010020040    0.096568079    0.096557777    0.096570443
   25.070140281    0.088666472    0.088661330    0.088668944
   25.130260521    0.089708461    0.089702851    0.089711622
   25.190380762    0.089073899    0.089063693    0.089077291
   25.250501002    0.094839556    0.094821447    0.094843338
   25.310621242    0.108596296    0.108570622    0.108601381
   25.370741483    0.127726800    0.127692795    0.127733053
   25.430861723    0.143339815    0.143285237    0.143346295
   25.490981964    0.138425688    0.138359342    0.138431282
   25.551102204    0.116786575    0.116745216    0.116794224
   25.611222445    0.104789267    0.104773800    0.104800842
   25.671342685    0.100297509    0.100296854    0.100311377
   25.731462926    0.086344024    0.086345514    0.086355080
   25.791583166    0.075323783    0.075324450    0.075331961
   25.851703407    0.076971136    0.076971112    0.076977615
   25.911823647    0.083342472    0.083339473    0.083344719
   25.971943888    0.084052382    0.084047524    0.084052362
   26.032064128    0.081077169    0.081069957    0.081078905
   26.092184369    0.082378001    0.082367507    0.082383837
   26.152304609    0.082817650    0.082810250    0.082832812
   26.212424850    0.076224464    0.076223260    0.076239003
   26.272545090    0.067869307    0.067870871    0.067879859
   26.332665331    0.056885766    0.056888537    0.056894140
   26.392785571    0.049284492    0.049289444    0.049293234
   26.452905812    0.049449183    0.049457668    0.049459955
   26.513026052    0.053783945    0.053792619    0.053792968
   26.573146293    0.059472515    0.059477764    0.059477076
   26.633266533    0.061629419    0.061632787    0.061631734
   26.693386774    0.061327341    0.061330737    0.061330211
   26.753507014    0.059681564    0.059683191    0.059684291
   26.813627255    0.066759562    0.066758669    0.066761622
   26.873747495    0.076857308    0.076855992    0.076859254
   26.933867735    0.072361521    0.072363178    0.072366046
   26.993987976    0.071398120    0.071403967    0.071407944
   27.054108216    0.078435917    0.078447049    0.078454400
   27.114228457    0.071034945    0.071045838    0.071055485
   27.174348697    0.053645093    0.053651072    0.053658793
   27.234468938    0.039671307    0.039674443    0.039679595
   27.294589178    0.030561806    0.030563335    0.030566807
   27.354709419    0.025666730    0.025667187    0.025669912
   27.414829659    0.023291228    0.023290671    0.023293269
   27.474949900    0.022716292    0.022714316    0.022717363
   27.535070140    0.023432227    0.023428421    0.023432393
   27.595190381    0.022949596    0.022945956    0.022950004
   27.655310621    0.021707205    0.021705626    0.021708998
   27.715430862    0.022076090    0.022076312    0.022079538
   27.775551102    0.022355500    0.022356549    0.022359489
   27.835671343    0.021169388    0.021170077    0.021172432
   27.895791583    0.021156628    0.021156951    0.021158992
   27.955911824    0.022563351    0.022563410    0.022565283
   28.016032064    0.025503950    0.025503921    0.025505619
   28.076152305    0.030965519    0.030965301    0.030966942
   28.136272545    0.034462544    0.034461786    0.034464124
   28.196392786    0.035274685    0.035273532    0.035277925
   28.256513026    0.038405967    0.038403618    0.038414915
   28.316633267    0.044957655    0.044949831    0.044974154
   28.376753507    0.051790110    0.051770473    0.051807022
   28.436873747    0.049758498    0.049740100    0.049770516
   28.496993988    0.041806771    0.041797183    0.041813458
   28.557114228    0.034406463    0.034399207    0.034409252
   28.617234469    0.028962849    0.028954285    0.028963116
   28.677354709    0.025435835    0.025429460    0.025435861
   28.737474950    0.024108265    0.024104590    0.024108674
   28.797595190    0.023923195    0.023920409    0.023923489
   28.857715431    0.024553583    0.024550050    0.024553321
   28.917835671    0.025881292    0.025877581    0.025880237
   28.977955912    0.025145981    0.025142948    0.025144306
   29.038076152    0.022860670    0.022858189    0.022858313
   29.098196393    0.022825135    0.022822697    0.022821490
   29.158316633    0.021599284    0.021597308    0.021596059
   29.218436874    0.020392517    0.020391534    0.020391555
   29.278557114    0.021292073    0.021292086    0.021293103
   29.338677355    0.019598578    0.019599036    0.019600261
   29.398797595    0.016439513    0.016439538    0.016440704
   29.458917836    0.015039026    0.015038622    0.015039920
   29.519038076    0.015326119    0.015325294    0.015327016
   29.579158317    0.017465329    0.017463837    0.017466500
   29.639278557    0.022422725    0.022420112    0.022424490
   29.699398798    0.029723947    0.029720627    0.029726239
   29.759519038    0.034417994    0.034416155    0.034420444
   29.819639279    0.033286033    0.033286893    0.033289371
   29.879759519    0.026280275    0.026281511    0.026283165
   29.939879760    0.019649185    0.019649853    0.019650962
   30.000000000    0.015426536    0.015426799    0.015427702
